69,Walk the Line,7487,2629,Released,2005-09-13,186797986,136,False,28000000,tt0358273,en,Walk the Line,17926,/p8lPTjvjOjTfvC1E9pmMwcF9vkn.jpg,"Drama, Music, Romance"
13027,Eagle Eye,6448,2629,Released,2008-09-25,178800000,118,False,80000000,tt1059786,en,Eagle Eye,38967,/9KCOv0hL37IN3tWG3j86eZg3xDH.jpg,"Mystery, Thriller, Action"
1278,The Dreamers,7206,2628,Released,2003-09-01,15121165,115,False,15000000,tt0309987,en,The Dreamers,28149,/gBb7GGaFYPu7nEUYvC8G4LaJJN1.jpg,"Drama, Romance"
7214,Coach Carter,7566,2627,Released,2005-01-14,76669806,136,False,30000000,tt0393162,en,Coach Carter,33291,/y3HOTTyM5nLsdUzXFtFCohG28qj.jpg,"Drama, History"
205,Hotel Rwanda,7718,2626,Released,2004-03-04,38000000,121,False,17500000,tt0395169,en,Hotel Rwanda,20.47,/p3pHw85UMZPegfMZBA6dZ06yarm.jpg,"Drama, History, War"
438799,Overlord,6703,2623,Released,2018-11-01,41657844,110,False,38000000,tt4530422,en,Overlord,20083,/l76Rgp32z2UxjULApxGXAPpYdAP.jpg,"Horror, War, Science Fiction"
421,The Life Aquatic with Steve Zissou,7106,2621,Released,2004-12-10,34808403,119,False,50000000,tt0362270,en,The Life Aquatic with Steve Zissou,27339,/qZoFLNBC78jzboWeDH6Ha0qavF2.jpg,"Adventure, Comedy, Drama"
1268,Mr. Bean's Holiday,6342,2619,Released,2007-03-22,232225908,90,False,25000000,tt0453451,en,Mr. Bean's Holiday,22843,/zbAlwsJNxfo4VfTy9peDo7itJ0I.jpg,"Family, Comedy"
11836,The SpongeBob SquarePants Movie,6995,2618,Released,2004-11-14,140161792,87,False,30000000,tt0345950,en,The SpongeBob SquarePants Movie,44869,/gjZD811kfY1ideNuBukcuCy8ocA.jpg,"Family, Animation, Comedy, Fantasy, Adventure"
25,Jarhead,6621,2618,Released,2005-11-04,97076152,123,False,72000000,tt0418763,en,Jarhead,26349,/55WJCdayHwoXJwRv3prpqscHt2q.jpg,"Drama, War"
445651,The Darkest Minds,7053,2617,Released,2018-07-25,41142379,105,False,34000000,tt4073790,en,The Darkest Minds,105269,/8Mk1Z4RkxdsVAD2L2qcDho00zPo.jpg,"Action, Adventure, Drama"
429200,Good Time,7204,2617,Released,2017-08-11,3283369,102,False,0,tt4846232,en,Good Time,13118,/yE1c9hj5Hf8a9KplAdRdhADqUro.jpg,"Crime, Thriller"
449443,Den of Thieves,6.77,2612,Released,2018-01-18,80509622,140,False,30000000,tt1259528,en,Den of Thieves,33471,/AfybH6GbGFw1F9bcETe2yu25mIE.jpg,"Action, Thriller, Crime"
2310,Beowulf,5889,2609,Released,2007-11-05,195735876,115,False,70000000,tt0442933,en,Beowulf,27464,/7QsWYyJAV97N9jOh21pdRIqJeJq.jpg,"Adventure, Action, Animation"
266647,Pan,5965,2607,Released,2015-09-24,128388320,111,False,150000000,tt3332064,en,Pan,14579,/cjcrkPeQkrkEVYrd3lHWJbfBdrv.jpg,"Fantasy, Adventure, Family, Action"
4258,Scary Movie 5,4805,2607,Released,2013-04-11,78378744,86,False,20000000,tt0795461,en,Scary Movie 5,58852,/r2Jwo4Eoax0oOnsU5qcXv0ea0Q8.jpg,Comedy
261392,American Ultra,6087,2607,Released,2015-08-19,27139524,96,False,28000000,tt3316948,en,American Ultra,20443,/bi2MCDYvrZQPf1uXyvfVYPE57Mz.jpg,"Comedy, Action"
309809,The Little Prince,7605,2605,Released,2015-07-29,97571250,108,False,64000000,tt1754656,en,The Little Prince,18241,/je5Z7gbFTzrs3FPHINo9yGiHoVo.jpg,"Adventure, Animation, Fantasy, Family"
2756,The Abyss,7.3,2604,Released,1989-08-09,90000098,140,False,70000000,tt0096754,en,The Abyss,20739,/nCOdcQ4HrVBug0MsqvfVuMCijmx.jpg,"Adventure, Action, Thriller, Science Fiction"
841,Dune,6197,2600,Released,1984-12-14,30925690,137,False,40000000,tt0087182,en,Dune,35361,/ngUaHgSZGkKy1Izwjk7qwZLOC5A.jpg,"Action, Science Fiction, Adventure"
8068,Desperado,6914,2600,Released,1995-08-25,25405445,104,False,7000000,tt0112851,en,Desperado,20504,/e3gwpBeXpvGZsxUya9zNym5QXrw.jpg,"Thriller, Action, Crime"
4488,Friday the 13th,6391,2599,Released,1980-05-09,59754601,95,False,550000,tt0080761,en,Friday the 13th,55874,/HzrPn1gEHWixfMOvOehOTlHROo.jpg,Horror
11007,Cheaper by the Dozen,6278,2597,Released,2003-12-24,190212113,98,False,40000000,tt0349205,en,Cheaper by the Dozen,18285,/afclGGoQslTYFTnyW1LRMtJMiBp.jpg,"Comedy, Family"
978,Seven Years in Tibet,7174,2594,Released,1997-09-12,131457682,136,False,70000000,tt0120102,en,Seven Years in Tibet,18508,/5euQXAgJ34TdUFl1t3O6Jw2lJAs.jpg,"Adventure, Drama, History"
15092,Crank: High Voltage,6048,2591,Released,2009-04-16,34560577,96,False,20000000,tt1121931,en,Crank: High Voltage,32.0,/tzTC4EEvF0OPL63frEiogxL2T8M.jpg,"Action, Thriller, Crime"
26388,Buried,6617,2591,Released,2010-09-24,19152480,94,False,1987650,tt1462758,en,Buried,16283,/splPNB0vAoNlb8l5WYxz2E3FK2G.jpg,"Drama, Thriller, Mystery"
193893,Let's Be Cops,6.5,2591,Released,2014-08-13,136621271,104,False,17000000,tt1924435,en,Let's Be Cops,42345,/pf4FoUr2phn5WyZjU7rLXSiW1Ve.jpg,Comedy
979,Irreversible,7.24,2590,Released,2002-05-22,6500000,98,False,3500000,tt0290673,fr,Irréversible,29804,/yYk0GhFIKii1ZUgpEmV2vFV43Ah.jpg,"Drama, Thriller, Crime"
440,Aliens vs Predator: Requiem,5.2,2588,Released,2007-12-25,130290885,94,False,40000000,tt0758730,en,Aliens vs Predator: Requiem,47165,/jCyJN1vj8jqJJ0vNw4hDH2KlySO.jpg,"Fantasy, Action, Science Fiction, Thriller, Horror"
1267,Meet the Robinsons,6901,2588,Released,2007-03-23,169332978,95,False,150000000,tt0396555,en,Meet the Robinsons,59733,/naya0zF4kT401Sx15AtwB9vpcJr.jpg,"Animation, Comedy, Family"
531219,Roald Dahl's The Witches,6397,2583,Released,2020-10-26,29303571,106,False,0,tt0805647,en,Roald Dahl's The Witches,45446,/ht6EfsM5hrsUPSR4ReJQFDVU71F.jpg,"Family, Comedy, Fantasy, Horror"
501929,The Mitchells vs. the Machines,7937,2583,Released,2021-04-22,0,110,False,75000000,tt7979580,en,The Mitchells vs. the Machines,31019,/mI2Di7HmskQQ34kz0iau6J1vr70.jpg,"Animation, Adventure, Comedy"
431693,Spies in Disguise,7635,2581,Released,2019-12-04,171616764,102,False,100000000,tt5814534,en,Spies in Disguise,20917,/30YacPAcxpNemhhwX0PVUl9pVA3.jpg,"Animation, Action, Adventure, Comedy, Family"
71859,We Need to Talk About Kevin,7558,2581,Released,2011-09-28,10765283,113,False,7000000,tt1242460,en,We Need to Talk About Kevin,21356,/auAmiRmbBQ5QIYGpWgcGBoBQY3b.jpg,"Drama, Thriller"
7220,The Punisher,6331,2581,Released,2004-04-15,54700105,124,False,33000000,tt0330793,en,The Punisher,30879,/7rmA1HwYp2GKM85BL0cVwCaosGr.jpg,"Action, Crime, Drama"
36685,The Rocky Horror Picture Show,7477,2575,Released,1975-08-14,112892319,100,False,1200000,tt0073629,en,The Rocky Horror Picture Show,30109,/3pyE6ZqDbuJi7zrNzzQzcKTWdmN.jpg,"Comedy, Science Fiction, Fantasy, Horror"
9801,Bridget Jones: The Edge of Reason,6241,2574,Released,2004-11-10,262500000,108,False,40000000,tt0317198,en,Bridget Jones: The Edge of Reason,15401,/42v82AwTnhaL1JkNcQK8PRAh46P.jpg,"Comedy, Romance"
768,From Hell,6682,2572,Released,2001-02-08,74558115,122,False,35000000,tt0120681,en,From Hell,16933,/t2WpWM8nBO4sULXr2bDfNEt4qgr.jpg,"Horror, Mystery, Thriller"
516486,Greyhound,7419,2571,Released,2020-07-10,0,91,False,50300000,tt6048922,en,Greyhound,23324,/kjMbDciooTbJPofVXgAoFjfX8Of.jpg,"War, Action, Drama"
403119,47 Meters Down,5789,2570,Released,2017-05-25,62198461,89,False,5500000,tt2932536,en,47 Meters Down,17948,/lMcsEOcd6crzfF0pjsGkO5Pq01t.jpg,"Thriller, Adventure, Horror"
353070,Going in Style,6689,2569,Released,2017-04-06,84618541,96,False,25000000,tt2568862,en,Going in Style,23.48,/4nfWsdsJfO5srRZgxiWC9xHub0W.jpg,"Crime, Comedy"
975,Paths of Glory,8281,2569,Released,1957-10-25,0,88,False,935000,tt0050825,en,Paths of Glory,21789,/l2IY0gOHHmCWM90LjteFssxIV1G.jpg,"Drama, War"
103731,Mud,7061,2566,Released,2013-04-26,32613173,130,False,10000000,tt1935179,en,Mud,13453,/cfxdtxSHUr5TuTsvjr0WY4zx4u0.jpg,Drama
220289,Coherence,7239,2564,Released,2013-09-19,139745,89,False,50000,tt2866360,en,Coherence,19945,/oWlgqzVPWMpA8QGB8eUQYXXYgr0.jpg,"Thriller, Science Fiction"
7512,Idiocracy,6311,2563,Released,2006-09-01,495303,84,False,30000000,tt0387808,en,Idiocracy,28959,/rKsiNxKjhWEwndOgWPs273oy9EZ.jpg,"Comedy, Science Fiction, Adventure"
51739,The Secret World of Arrietty,7645,2561,Released,2010-07-16,149480483,94,False,23000000,tt1568921,ja,借りぐらしのアリエッティ,30.44,/xLkyM2Vt3yqlttnql02uXt0lemy.jpg,"Fantasy, Animation, Family"
398181,You Were Never Really Here,6547,2559,Released,2017-11-08,10891281,89,False,0,tt5742374,en,You Were Never Really Here,16299,/nx4lUyQNEzJowcF55VAP0TQEaX0.jpg,"Crime, Drama, Thriller"
8054,The Imaginarium of Doctor Parnassus,6383,2555,Released,2009-10-01,64352607,123,False,30000000,tt1054606,en,The Imaginarium of Doctor Parnassus,17551,/upndFOTMGp9w1uERIMrRDymmc63.jpg,"Adventure, Fantasy, Mystery"
76640,The Last Stand,6004,2553,Released,2013-01-12,0,107,False,30000000,tt1549920,en,The Last Stand,20145,/4PGpdWDQOjlsMcMIyTwI5Q9jPRJ.jpg,"Action, Crime, Thriller"
610150,Dragon Ball Super: Super Hero,7917,2552,Released,2022-06-11,86562140,99,False,0,tt14614892,ja,ドラゴンボール超 スーパーヒーロー,85407,/pi0iZOEHeA3ih4p1IwAG4x2DZNH.jpg,"Animation, Science Fiction, Action"
80271,LOL,6129,2551,Released,2012-02-10,10500000,97,False,11000000,tt1592873,en,LOL,15227,/AlnBUoKzzPnczrzzxuh0SYwDa3Z.jpg,"Drama, Comedy, Romance"
65057,The Descendants,6827,2550,Released,2011-09-09,177243185,115,False,20000000,tt1033575,en,The Descendants,15289,/8cDq5UlOPYeKm39okALCEOsZPxk.jpg,"Comedy, Drama"
49520,The Change-Up,6134,2549,Released,2011-08-05,75450437,112,False,52000000,tt1488555,en,The Change-Up,36648,/ki98MXBwD1qDhY3JhMdY16jJucv.jpg,Comedy
9355,Mad Max Beyond Thunderdome,6199,2546,Released,1985-06-29,36230219,107,False,10000000,tt0089530,en,Mad Max Beyond Thunderdome,21614,/jJlxcEVVUHnrUeEkQ0077VeHQpb.jpg,"Action, Adventure, Science Fiction"
4442,The Brothers Grimm,5802,2546,Released,2005-08-26,105316267,118,False,88000000,tt0355295,en,The Brothers Grimm,23.42,/v6J7QGCSrtvwvqAt6783BbO3h61.jpg,"Adventure, Fantasy, Action, Comedy, Thriller"
339397,Café Society,6457,2543,Released,2016-05-11,43763247,97,False,30000000,tt4513674,en,Café Society,9937,/q9fohCRpQ7m8OTyi82fxa3B86te.jpg,"Comedy, Drama, Romance"
8643,The Exorcism of Emily Rose,6541,2543,Released,2005-09-09,145166804,122,False,19000000,tt0404032,en,The Exorcism of Emily Rose,30068,/qMN0HIP34f736kkQcfvTfmL9TP3.jpg,"Crime, Drama, Horror, Thriller"
116711,Epic,6.5,2538,Released,2013-05-15,268426634,102,False,100000000,tt0848537,en,Epic,25176,/81cSsWzjTfR3cJSqnTiHwy1eyPK.jpg,"Animation, Adventure, Family, Fantasy"
3175,Barry Lyndon,8007,2537,Released,1975-12-18,198992,185,False,11000000,tt0072684,en,Barry Lyndon,19.26,/dOJtBSyI30wWc08UmyEKLsu4Rfk.jpg,"Drama, Romance, War"
265177,Mommy,8251,2534,Released,2014-09-19,3494070,138,False,4900000,tt3612616,fr,Mommy,16999,/u5jbTMqze9U2nEhfFJmtDXxc89m.jpg,Drama
597208,Nightmare Alley,6992,2530,Released,2021-12-02,39629195,150,False,60000000,tt7740496,en,Nightmare Alley,27726,/680klE0dIreQQOyWKFgNnCAJtws.jpg,"Thriller, Crime, Drama"
10734,Escape from Alcatraz,7526,2529,Released,1979-06-22,43004381,113,False,8000000,tt0079116,en,Escape from Alcatraz,23501,/uORr2GXQnyqgBOg6tVsRCJD2qxc.jpg,"Drama, Thriller"
420814,Christopher Robin,7327,2529,Released,2018-08-02,99138899,104,False,75000000,tt4575576,en,Christopher Robin,15536,/i6Ytex4d3CdfIKJFxB5v5vh24vb.jpg,"Adventure, Comedy, Family, Fantasy"
1381,The Fountain,6.95,2527,Released,2006-11-22,15304890,96,False,35000000,tt0414993,en,The Fountain,20037,/kwh3mq2HNvf4AHAZSNyJsdVx0uJ.jpg,"Drama, Adventure, Science Fiction, Romance"
7484,Open Season,6143,2526,Released,2006-09-27,197309027,86,False,85000000,tt0400717,en,Open Season,21885,/w5Lctmkc1yah215Luxmci4djaiW.jpg,"Animation, Family, Adventure, Comedy"
10999,Commando,6664,2525,Released,1985-10-03,57500000,90,False,10000000,tt0088944,en,Commando,28564,/ollPAAAgZ7euU8VisfqU3cuXhZ6.jpg,"Action, Adventure, Thriller"
5123,August Rush,7383,2523,Released,2007-11-21,66122026,114,False,25000000,tt0426931,en,August Rush,26528,/oA6ZeICPINiS6YtD5WZeBaGVmuT.jpg,"Family, Drama, Music"
452507,1922,5939,2522,Released,2017-10-20,0,102,False,0,tt6214928,en,1922,11456,/q4FQOiSRhTLWulHl5Vpg37FMArH.jpg,"Horror, Crime, Drama"
1255,The Host,6982,2520,Released,2006-07-27,88489643,119,False,11000000,tt0468492,ko,괴물,23431,/dEDLY3KeghKFzks5nTDWdigVikr.jpg,"Horror, Drama, Science Fiction"
3597,I Know What You Did Last Summer,5941,2520,Released,1997-10-17,125586134,101,False,17000000,tt0119345,en,I Know What You Did Last Summer,23811,/7OfTWTQEvPcwPrOdeLH0F3h6GRZ.jpg,"Horror, Thriller, Mystery"
257091,Get Hard,6.01,2520,Released,2015-03-26,111811453,100,False,40000000,tt2561572,en,Get Hard,12493,/rJPbS2cYOYhDCjT5NmW1Fm6gFl3.jpg,Comedy
210860,Mortdecai,5508,2517,Released,2015-01-21,47318560,107,False,60000000,tt3045616,en,Mortdecai,19252,/j7eKGD0n1zRVfKMX6M1kpfavby7.jpg,"Comedy, Adventure"
8413,Event Horizon,6528,2516,Released,1997-08-15,26673242,96,False,60000000,tt0119081,en,Event Horizon,27847,/6b5Kux470PpQkgBdRqE9WtUpYfE.jpg,"Horror, Science Fiction, Mystery"
2666,Dark City,7328,2516,Released,1998-02-27,27200316,100,False,27000000,tt0118929,en,Dark City,18571,/eudlRpBPNQQKezaHxEavNecvc1X.jpg,"Mystery, Science Fiction"
225565,That Awkward Moment,6.15,2512,Released,2014-01-29,45640143,94,False,8000000,tt1800246,en,That Awkward Moment,15138,/6uOm6ryZg4GhYRPQZ2ID2TkTdpY.jpg,"Comedy, Romance"
242512,Ouija,5156,2511,Released,2014-10-24,103590271,89,False,5000000,tt1204977,en,Ouija,27387,/gwjHlGjK2xXKpjd65BWyAMwzTWC.jpg,Horror
4513,30 Days of Night,6.4,2511,Released,2007-10-17,75505973,113,False,30000000,tt0389722,en,30 Days of Night,24119,/7LwSrvFA0gz1KAlcrGcinoQPene.jpg,"Horror, Thriller"
394117,The Florida Project,7.4,2510,Released,2017-10-06,11303040,112,False,2000000,tt5649144,en,The Florida Project,11677,/bnSTP1PY2fDyat0eUa4QouuGV7F.jpg,Drama
9767,The Break-Up,5859,2509,Released,2006-06-01,205668210,106,False,52000000,tt0452594,en,The Break-Up,15.92,/yN3b4ElUOMA2lNcwAzr9TEBpmy.jpg,"Romance, Comedy"
2044,The Lake House,6989,2507,Released,2006-06-16,114830111,99,False,40000000,tt0410297,en,The Lake House,21061,/tHpc1118dYWLnHZleGhwZxRbpae.jpg,"Drama, Mystery, Romance"
9470,Kung Fu Hustle,7404,2504,Released,2004-02-10,102034104,99,False,20000000,tt0373074,cn,功夫,32128,/exbyTbrvRUDKN2mcNEuVor4VFQW.jpg,"Action, Comedy, Crime, Fantasy"
74465,We Bought a Zoo,6765,2502,Released,2011-12-08,120081841,124,False,50000000,tt1389137,en,We Bought a Zoo,20268,/vw4W2QgWuPWJXDA4N0V0MU1R0TI.jpg,"Drama, Comedy, Family"
11024,Scooby-Doo 2: Monsters Unleashed,6031,2498,Released,2004-03-24,181466833,93,False,80000000,tt0331632,en,Scooby-Doo 2: Monsters Unleashed,22.29,/5BrXCJrs22bR5KR6mLHluYo6y4m.jpg,"Mystery, Fantasy, Adventure, Comedy"
46838,Tucker and Dale vs. Evil,7361,2497,Released,2010-01-22,5224938,89,False,5000000,tt1465522,en,Tucker and Dale vs. Evil,22032,/8shwLEDzajJGSfLgbpac8x8xn1U.jpg,"Comedy, Horror"
23437,A Nightmare on Elm Street,5516,2485,Released,2010-04-30,115664037,95,False,35000000,tt1179056,en,A Nightmare on Elm Street,30183,/t8YEQvPlvRAt9UamhwRC0zsLkCk.jpg,"Horror, Mystery, Thriller"
86829,Inside Llewyn Davis,7203,2482,Released,2013-10-13,32935319,104,False,11000000,tt2042568,en,Inside Llewyn Davis,18094,/nNxK3pC3DMpPpWKMvo2p3liREVT.jpg,"Drama, Music"
210479,Locke,6899,2479,Released,2014-04-10,4635300,85,False,2000000,tt2692904,en,Locke,18879,/mZTMFDk5VRQuvkJaCFFAXFV65G6.jpg,"Drama, Thriller"
9477,King Arthur,6259,2479,Released,2004-07-07,203567857,126,False,120000000,tt0349683,en,King Arthur,23026,/5Mqmke8JKE7s8JeYNp7XtzxQXbL.jpg,"Adventure, War, History, Action"
52451,The Three Musketeers,5803,2476,Released,2011-08-31,132274484,110,False,75000000,tt1509767,en,The Three Musketeers,27124,/woCADkkDIIKrOMEokbFOEsAYtUa.jpg,"Adventure, Action, Thriller"
1887,Marie Antoinette,6666,2473,Released,2006-05-24,60917189,123,False,40000000,tt0422720,en,Marie Antoinette,23092,/cybXGmv8Rjd5Os8Xml6YxMBQ0Zt.jpg,"Drama, History"
20048,Confessions of a Shopaholic,6.4,2472,Released,2009-02-05,108332743,104,False,40000000,tt1093908,en,Confessions of a Shopaholic,23891,/6DH1iP06fcpjD7tppsTwcAyZfDR.jpg,"Comedy, Romance"
976573,Elemental,7757,2467,Released,2023-06-14,486797988,102,False,200000000,tt15789038,en,Elemental,1008942,/4Y1WNkd88JXmGfhtWR7dmDAo1T2.jpg,"Animation, Comedy, Family, Fantasy, Romance"
665,Ben-Hur,7.87,2465,Released,1959-11-18,164000000,222,False,15000000,tt0052618,en,Ben-Hur,33.33,/m4WQ1dBIrEIHZNCoAjdpxwSKWyH.jpg,"Action, Drama, History, Adventure"
555604,Guillermo del Toro's Pinocchio,8179,2464,Released,2022-11-09,0,117,False,35000000,tt1488589,en,Guillermo del Toro's Pinocchio,53.57,/vx1u0uwxdlhV2MUzj4VlcMB0N6m.jpg,"Animation, Fantasy, Drama, Music"
9473,"South Park: Bigger, Longer & Uncut",7252,2459,Released,1999-06-30,83137603,81,False,21000000,tt0158983,en,"South Park: Bigger, Longer & Uncut",22369,/tS0PedvA2mFO9VCHYwQpaU1K36U.jpg,"Animation, Comedy"
10601,Peter Pan,7184,2459,Released,2003-12-18,121975011,113,False,100000000,tt0316396,en,Peter Pan,22167,/cN4Tb2WDhwJMlYLU9vKctunx4rg.jpg,"Adventure, Fantasy, Family"
786,Almost Famous,7501,2459,Released,2000-09-15,47386287,124,False,60000000,tt0181875,en,Almost Famous,21371,/3rrkyLYbgLj84AYvjhdcJot4JPx.jpg,"Drama, Music"
393457,Fences,6874,2458,Released,2016-12-16,64414761,139,False,24000000,tt2671706,en,Fences,21302,/35N1U1qnFLDgWD2gcNgEKHtCBxV.jpg,Drama
5236,Kiss Kiss Bang Bang,7181,2458,Released,2005-09-05,15785148,103,False,15000000,tt0373469,en,Kiss Kiss Bang Bang,16312,/aWfjIkpENFX6Uw82pET7EQ6jnrd.jpg,"Comedy, Crime, Mystery, Thriller"
384677,Set It Up,6.95,2458,Released,2018-06-15,0,105,False,0,tt5304992,en,Set It Up,16485,/2HiCq8sPNRGjFaFCyKJh0607Hso.jpg,"Romance, Comedy"
9593,Last Action Hero,6432,2457,Released,1993-06-18,137300000,131,False,85000000,tt0107362,en,Last Action Hero,24589,/yTfjHPqh7C7bkfMtEKx2mPdorQw.jpg,"Adventure, Fantasy, Action, Comedy, Family"
319,True Romance,7.54,2456,Released,1993-09-09,12600000,120,False,12500000,tt0108399,en,True Romance,30742,/39lXk6ud6KiJgGbbWI2PUKS7y2.jpg,"Action, Crime, Romance"
313922,Green Room,6708,2456,Released,2016-04-15,3769214,95,False,5000000,tt4062536,en,Green Room,11648,/evZicaR7nXe4LiD9G6QYTorcJGO.jpg,"Horror, Crime, Thriller"
429300,Adrift,6.85,2448,Released,2018-05-31,59945012,96,False,35000000,tt6306064,en,Adrift,16709,/5gLDeADaETvwQlQow5szlyuhLbj.jpg,"Thriller, Romance, Adventure"
271718,Trainwreck,5.79,2446,Released,2015-07-17,140795793,125,False,35000000,tt3152624,en,Trainwreck,23.82,/wrY629UTCUAKLJ4CxQXz6DCE7pr.jpg,"Comedy, Romance"
459992,Long Shot,6735,2446,Released,2019-05-02,0,125,False,40000000,tt2139881,en,Long Shot,15.28,/m2ttWZ8rMRwIMT7zA48Jo6mTkDS.jpg,"Comedy, Romance"
712,Four Weddings and a Funeral,6759,2446,Released,1994-03-09,245700832,117,False,4400000,tt0109831,en,Four Weddings and a Funeral,24621,/qa72G2VS0bpxms6yo0tI9vsHm2e.jpg,"Comedy, Drama, Romance"
228326,The Book of Life,7533,2444,Released,2014-10-01,97437106,95,False,50000000,tt2262227,en,The Book of Life,46433,/aotTZos5KswgCryEzx2rlOjFsm1.jpg,"Animation, Adventure, Comedy, Family, Fantasy"
9705,Swordfish,6227,2444,Released,2001-06-08,147080413,99,False,102000000,tt0244244,en,Swordfish,20.7,/mM6h4jMqC4q5IaFgBIGKQDLnRU.jpg,"Action, Crime, Thriller"
398173,The House That Jack Built,7162,2440,Released,2018-10-04,5566776,151,False,9800000,tt4003440,en,The House That Jack Built,21256,/bMUGNkPaHOurcBK9g3XpJx3fxuO.jpg,"Drama, Horror, Crime, Thriller"
533,Wallace & Gromit: The Curse of the Were-Rabbit,7047,2440,Released,2005-09-04,192610372,85,False,30000000,tt0312004,en,Wallace & Gromit: The Curse of the Were-Rabbit,34477,/hKwtMF4LdEl9sozLCr8Ur4l499p.jpg,"Adventure, Animation, Comedy, Family"
5,Four Rooms,5784,2436,Released,1995-12-09,4257354,98,False,4000000,tt0113101,en,Four Rooms,15295,/75aHn1NOYXh4M7L5shoeQ6NGykP.jpg,Comedy
801,"Good Morning, Vietnam",7318,2434,Released,1987-12-23,123922370,121,False,13000000,tt0093105,en,"Good Morning, Vietnam",16027,/rcod81d34X1avhRIKBOQ4BsHtYZ.jpg,"Comedy, Drama, War"
19,Metropolis,8153,2430,Released,1927-02-06,650422,149,False,1300000,tt0017136,de,Metropolis,22817,/pxbGZewX327IbTvrCVRJgcLJTSQ.jpg,"Drama, Science Fiction"
8204,The Spiderwick Chronicles,6619,2429,Released,2008-02-14,164170327,95,False,90000000,tt0416236,en,The Spiderwick Chronicles,25373,/uN7MUMaCXfa8DbMMp61A8iXEcEG.jpg,"Family, Adventure, Fantasy"
239571,The Best of Me,7459,2426,Released,2014-10-15,35926213,117,False,26000000,tt1972779,en,The Best of Me,20474,/8QBWh2Iwf1iUfsu2NfCue2V1hpV.jpg,"Drama, Romance"
9902,Wrong Turn,6.3,2426,Released,2003-05-30,28650575,84,False,12600000,tt0295700,en,Wrong Turn,47.08,/12G5V0dTmljnv7RFMT144dJ2chh.jpg,"Horror, Thriller"
417384,Scary Stories to Tell in the Dark,6.5,2423,Released,2019-08-08,104545505,108,False,25000000,tt3387520,en,Scary Stories to Tell in the Dark,20778,/kNjEmQGBm9cYqTB03r6yECozQyW.jpg,"Horror, Thriller"
601666,I Care a Lot,6632,2417,Released,2021-02-19,0,119,False,0,tt9893250,en,I Care a Lot,16959,/gKnhEsjNefpKnUdAkn7INzIFLSu.jpg,"Comedy, Crime, Thriller, Drama"
594767,Shazam! Fury of the Gods,6662,2416,Released,2023-03-15,133437105,130,False,125000000,tt10151854,en,Shazam! Fury of the Gods,143169,/A3ZbZsmsvNGdprRi2lKgGEeVLEH.jpg,"Comedy, Action, Fantasy"
10637,Remember the Titans,7627,2415,Released,2000-09-29,136706683,113,False,30000000,tt0210945,en,Remember the Titans,25374,/825ohvC4wZ3gCuncCaqkWeQnK8h.jpg,Drama
308369,Me and Earl and the Dying Girl,7542,2415,Released,2015-06-12,0,105,False,0,tt2582496,en,Me and Earl and the Dying Girl,9649,/eLjS2bLMjln2n2I73Xu6TaANPDZ.jpg,"Drama, Comedy"
49527,Man on a Ledge,6431,2411,Released,2012-01-13,46221189,102,False,42000000,tt1568338,en,Man on a Ledge,18525,/fn75crX6sRcKRc7lhuqKTenppQE.jpg,"Action, Thriller, Crime"
9336,Police Academy,6655,2409,Released,1984-03-22,81198894,97,False,4500000,tt0087928,en,Police Academy,32785,/m5a1U549gokC1kxsqgQoRb6XpFg.jpg,"Comedy, Crime"
484641,Anna,6673,2408,Released,2019-06-19,31626978,119,False,34000000,tt7456310,fr,Anna,32.6,/2U0oAVAE0lDRhNmJPPYhDW9kQ8t.jpg,"Thriller, Action"
9373,The Texas Chainsaw Massacre,6237,2408,Released,2003-05-21,107363905,98,False,9500000,tt0324216,en,The Texas Chainsaw Massacre,45719,/qJ9Cw1J4EmhBApoue4qlhqVrCZ7.jpg,Horror
9539,Martyrs,7334,2407,Released,2008-09-03,1100000,99,False,6500000,tt1029234,fr,Martyrs,29918,/2PmVlnPVG8tGXqC85YiHzL0jX40.jpg,"Horror, Drama, Thriller"
388399,Patriots Day,7042,2406,Released,2016-12-12,50548152,133,False,45000000,tt4572514,en,Patriots Day,14068,/mIDxsJTrOC7NhgOo3GziiHyKfsQ.jpg,"Action, Crime, Drama, History, Thriller"
8874,My Best Friend's Wedding,6599,2405,Released,1997-06-19,299288605,105,False,38000000,tt0119738,en,My Best Friend's Wedding,16378,/b5g4bp8gS5ovMyR5439AII6zQ3n.jpg,"Comedy, Romance"
565426,To All the Boys: P.S. I Still Love You,6.87,2403,Released,2020-02-12,0,102,False,0,tt9354842,en,To All the Boys: P.S. I Still Love You,20167,/maib5VlmEqp5xlN8lptnBSftp2o.jpg,"Romance, Comedy"
600583,The Power of the Dog,6792,2400,Released,2021-10-25,0,128,False,0,tt10293406,en,The Power of the Dog,21577,/kEy48iCzGnp0ao1cZbNeWR6yIhC.jpg,"Drama, Western"
9614,Happy Gilmore,6619,2400,Released,1996-02-16,41205099,92,False,12000000,tt0116483,en,Happy Gilmore,21.8,/4RnCeRzvI1xk5tuNWjpDKzSnJDk.jpg,Comedy
55787,Water for Elephants,6943,2397,Released,2011-04-15,117094902,122,False,38000000,tt1067583,en,Water for Elephants,14302,/yJ8kiGDA2FDdiy8hhlM1su10OCH.jpg,"Drama, Romance"
